playerName,playerId,teamId,h_a,x,y,minute,second,type,period
Kieran Tierney,297403,424,h,87.9,100.0,47,34.0,Pass,FirstHalf
Issa Diop,300359,495,a,7.8,41.3,47,38.0,Clearance,FirstHalf
Jack Hendry,280210,424,h,93.0,59.1,47,39.0,BallTouch,FirstHalf
Noussair Mazraoui,349932,495,a,6.8,51.8,47,40.0,Clearance,FirstHalf
Nathan Patterson,396975,424,h,42.1,30.3,47,45.0,Pass,FirstHalf
Angus Gunn,318896,424,h,23.3,50.7,47,52.0,Pass,FirstHalf
Lewis Ferguson,396971,424,h,36.5,77.6,47,56.0,Pass,FirstHalf
Andy Robertson,115726,424,h,42.2,82.4,48,0.0,Pass,FirstHalf
Kieran Tierney,297403,424,h,58.7,96.0,48,3.0,Pass,FirstHalf
Andy Robertson,115726,424,h,45.1,83.2,48,5.0,Pass,FirstHalf
Jack Hendry,280210,424,h,42.8,61.8,48,7.0,Pass,FirstHalf
Noussair Mazraoui,349932,495,a,17.7,100.0,48,25.0,Pass,FirstHalf
Neil El Aynaoui,486734,495,a,22.5,86.5,48,27.0,Pass,FirstHalf
Lewis Ferguson,396971,424,h,64.7,6.1,48,30.0,Pass,FirstHalf
Issa Diop,300359,495,a,21.6,57.3,48,33.0,Pass,FirstHalf
Scott McTominay,336915,424,h,65.1,41.7,48,35.0,Pass,FirstHalf
Issa Diop,300359,495,a,24.1,55.4,48,37.0,Pass,FirstHalf
Jack Hendry,280210,424,h,58.0,38.8,48,39.0,Pass,FirstHalf
Grant Hanley,86593,424,h,41.0,33.4,48,43.0,Pass,FirstHalf
Lewis Ferguson,396971,424,h,52.5,61.5,48,45.0,Pass,FirstHalf
Andy Robertson,115726,424,h,59.3,94.1,48,50.0,Pass,FirstHalf
Lewis Ferguson,396971,424,h,40.4,74.2,48,52.0,Pass,FirstHalf
Scott McTominay,336915,424,h,45.0,65.5,48,57.0,Pass,FirstHalf
Grant Hanley,86593,424,h,54.4,30.9,49,0.0,Pass,FirstHalf
Yassine Bounou,136220,495,a,14.2,65.5,49,15.0,Pass,FirstHalf
Grant Hanley,86593,424,h,22.1,29.7,49,21.0,Clearance,FirstHalf
Ryan Christie,128882,424,h,33.6,25.1,49,23.0,Dispossessed,FirstHalf
Azzedine Ounahi,392361,495,a,66.4,74.8,49,23.0,Tackle,FirstHalf
Azzedine Ounahi,392361,495,a,67.0,73.8,49,23.0,TakeOn,FirstHalf
Lewis Ferguson,396971,424,h,33.0,26.2,49,24.0,Tackle,FirstHalf
Azzedine Ounahi,392361,495,a,65.7,75.2,49,25.0,Dispossessed,FirstHalf
Lewis Ferguson,396971,424,h,34.3,24.8,49,25.0,Tackle,FirstHalf
Neil El Aynaoui,486734,495,a,62.4,80.4,49,26.0,Pass,FirstHalf
Bilal El Khannouss,433572,495,a,66.2,93.1,49,29.0,Pass,FirstHalf
Ismael Saibari,404776,495,a,72.1,82.9,49,30.0,Pass,FirstHalf
Neil El Aynaoui,486734,495,a,62.3,87.5,49,31.0,Pass,FirstHalf
Noussair Mazraoui,349932,495,a,56.7,89.3,49,32.0,Pass,FirstHalf
Chadi Riad,454342,495,a,45.6,61.2,49,42.0,Pass,FirstHalf
Brahim Díaz,317541,495,a,49.6,30.0,49,45.0,Pass,FirstHalf
Issa Diop,300359,495,a,44.5,36.3,49,45.0,Pass,FirstHalf
Brahim Díaz,317541,495,a,49.8,30.5,49,46.0,Pass,FirstHalf
Chadi Riad,454342,495,a,44.6,56.1,49,48.0,Pass,FirstHalf
Neil El Aynaoui,486734,495,a,49.8,64.4,49,51.0,Pass,FirstHalf
Chadi Riad,454342,495,a,43.3,54.3,49,54.0,Pass,FirstHalf
Neil El Aynaoui,486734,495,a,48.1,68.0,49,55.0,Pass,FirstHalf
Chadi Riad,454342,495,a,32.0,53.8,50,1.0,Pass,FirstHalf
Lewis Ferguson,396971,424,h,50.1,50.0,45,0.0,Pass,SecondHalf
Achraf Hakimi,320834,495,a,5.4,0.0,45,18.0,Pass,SecondHalf
Ayyoub Bouaddi,504830,495,a,6.1,12.4,45,21.0,Pass,SecondHalf
Achraf Hakimi,320834,495,a,2.0,4.3,45,22.0,Pass,SecondHalf
Jack Hendry,280210,424,h,61.8,78.8,45,26.0,Pass,SecondHalf
Ryan Christie,128882,424,h,68.4,67.5,45,27.0,Pass,SecondHalf
Jack Hendry,280210,424,h,52.6,80.0,45,28.0,Pass,SecondHalf
Lewis Ferguson,396971,424,h,66.7,70.8,45,29.0,Pass,SecondHalf
Angus Gunn,318896,424,h,30.8,49.9,45,32.0,Pass,SecondHalf
Noussair Mazraoui,349932,495,a,27.5,78.9,45,35.0,Pass,SecondHalf
Bilal El Khannouss,433572,495,a,30.2,94.9,45,40.0,Pass,SecondHalf
Lewis Ferguson,396971,424,h,60.4,16.0,45,42.0,Interception,SecondHalf
Nathan Patterson,396975,424,h,62.9,6.1,45,43.0,Pass,SecondHalf
Grant Hanley,86593,424,h,40.0,23.6,45,46.0,Pass,SecondHalf
Jack Hendry,280210,424,h,32.0,62.6,45,50.0,Pass,SecondHalf
Andy Robertson,115726,424,h,37.1,80.2,45,51.0,Pass,SecondHalf
Jack Hendry,280210,424,h,32.2,61.2,45,54.0,Pass,SecondHalf
Grant Hanley,86593,424,h,32.7,20.1,45,57.0,Pass,SecondHalf
John McGinn,318449,424,h,69.7,21.2,46,2.0,Pass,SecondHalf
Ryan Christie,128882,424,h,71.9,11.4,46,5.0,Pass,SecondHalf
Grant Hanley,86593,424,h,57.7,30.7,46,8.0,Pass,SecondHalf
Jack Hendry,280210,424,h,54.4,49.4,46,11.0,Pass,SecondHalf
Scott McTominay,336915,424,h,66.0,51.5,46,14.0,Pass,SecondHalf
Lewis Ferguson,396971,424,h,60.4,34.3,46,15.0,Pass,SecondHalf
Nathan Patterson,396975,424,h,67.8,5.0,46,18.0,Pass,SecondHalf
Lewis Ferguson,396971,424,h,66.2,38.0,46,23.0,Pass,SecondHalf
Jack Hendry,280210,424,h,65.9,69.1,46,25.0,Pass,SecondHalf
Andy Robertson,115726,424,h,76.3,95.9,46,31.0,Pass,SecondHalf
Ryan Christie,128882,424,h,73.4,88.4,46,33.0,Pass,SecondHalf
Jack Hendry,280210,424,h,59.3,78.5,46,35.0,Pass,SecondHalf
Ryan Christie,128882,424,h,68.0,89.6,46,37.0,Pass,SecondHalf
Lewis Ferguson,396971,424,h,64.6,69.4,46,39.0,Pass,SecondHalf
Scott McTominay,336915,424,h,65.7,40.9,46,40.0,Pass,SecondHalf
Grant Hanley,86593,424,h,52.9,45.7,46,42.0,Pass,SecondHalf
Lewis Ferguson,396971,424,h,58.1,47.6,46,43.0,Pass,SecondHalf
Grant Hanley,86593,424,h,44.0,36.7,46,46.0,Pass,SecondHalf
Scott McTominay,336915,424,h,47.2,20.7,46,49.0,Pass,SecondHalf
Grant Hanley,86593,424,h,36.3,33.1,46,52.0,Pass,SecondHalf
Jack Hendry,280210,424,h,59.4,79.4,46,57.0,Pass,SecondHalf
Andy Robertson,115726,424,h,81.8,97.3,47,0.0,Pass,SecondHalf
Issa Diop,300359,495,a,13.0,31.0,47,1.0,Clearance,SecondHalf
Kieran Tierney,297403,424,h,90.6,100.0,47,33.0,Pass,SecondHalf
Grant Hanley,86593,424,h,90.6,67.5,47,37.0,Pass,SecondHalf
Bilal El Khannouss,433572,495,a,14.6,51.5,47,38.0,Clearance,SecondHalf
Andy Robertson,115726,424,h,74.1,73.2,47,40.0,Pass,SecondHalf
Kieran Tierney,297403,424,h,79.4,95.3,47,43.0,Pass,SecondHalf
Lewis Ferguson,396971,424,h,69.1,77.9,47,45.0,Pass,SecondHalf
Nathan Patterson,396975,424,h,53.5,58.4,47,47.0,Pass,SecondHalf
Ryan Christie,128882,424,h,63.7,63.6,47,49.0,Pass,SecondHalf
Nathan Patterson,396975,424,h,46.4,64.6,47,52.0,Pass,SecondHalf
Brahim Díaz,317541,495,a,31.2,10.6,47,56.0,TakeOn,SecondHalf
Brahim Díaz,317541,495,a,53.3,28.0,48,1.0,Pass,SecondHalf
Ismael Saibari,404776,495,a,66.5,32.0,48,2.0,Pass,SecondHalf
Brahim Díaz,317541,495,a,50.5,46.9,48,5.0,BallTouch,SecondHalf
John McGinn,318449,424,h,80.2,32.5,48,11.0,Pass,SecondHalf
Chadi Riad,454342,495,a,17.8,67.5,48,11.0,BlockedPass,SecondHalf
John McGinn,318449,424,h,89.9,23.9,48,14.0,BallTouch,SecondHalf
Yassine Bounou,136220,495,a,5.4,53.3,49,11.0,Pass,SecondHalf
Issa Diop,300359,495,a,11.2,25.6,49,16.0,Pass,SecondHalf
Achraf Hakimi,320834,495,a,15.2,12.0,49,19.0,Pass,SecondHalf
Issa Diop,300359,495,a,5.9,13.5,49,22.0,Pass,SecondHalf
Achraf Hakimi,320834,495,a,18.7,5.3,49,25.0,Pass,SecondHalf
Ayyoub Bouaddi,504830,495,a,33.2,41.7,49,30.0,Pass,SecondHalf
Noussair Mazraoui,349932,495,a,35.4,79.9,49,32.0,Pass,SecondHalf
Bilal El Khannouss,433572,495,a,48.2,94.9,49,35.0,Pass,SecondHalf
Noussair Mazraoui,349932,495,a,42.7,91.8,49,38.0,Pass,SecondHalf
Bilal El Khannouss,433572,495,a,97.2,76.1,49,42.0,Pass,SecondHalf
Ismael Saibari,404776,495,a,88.6,56.2,49,45.0,SavedShot,SecondHalf
Jack Hendry,280210,424,h,9.4,43.2,49,45.0,Save,SecondHalf
Brahim Díaz,317541,495,a,99.5,99.5,50,24.0,Pass,SecondHalf
Azzedine Ounahi,392361,495,a,84.0,95.9,50,26.0,Pass,SecondHalf
Brahim Díaz,317541,495,a,88.8,91.9,50,29.0,Pass,SecondHalf
Grant Hanley,86593,424,h,9.0,55.6,50,31.0,Clearance,SecondHalf
Achraf Hakimi,320834,495,a,99.5,0.5,51,10.0,Pass,SecondHalf
Bilal El Khannouss,433572,495,a,94.9,34.4,51,14.0,SavedShot,SecondHalf
Angus Gunn,318896,424,h,1.4,53.8,51,14.0,Save,SecondHalf
Andy Robertson,115726,424,h,2.0,67.1,51,15.0,Clearance,SecondHalf
Achraf Hakimi,320834,495,a,75.9,0.0,52,6.0,Pass,SecondHalf
Azzedine Ounahi,392361,495,a,73.1,13.7,52,7.0,Pass,SecondHalf
Achraf Hakimi,320834,495,a,71.9,3.9,52,8.0,Pass,SecondHalf
Azzedine Ounahi,392361,495,a,77.8,8.4,52,12.0,Pass,SecondHalf
Ismael Saibari,404776,495,a,85.4,38.7,52,14.0,TakeOn,SecondHalf
Jack Hendry,280210,424,h,14.6,61.3,52,14.0,Tackle,SecondHalf
Angus Gunn,318896,424,h,13.0,44.0,52,20.0,Pass,SecondHalf
Lewis Ferguson,396971,424,h,25.4,38.7,52,21.0,Pass,SecondHalf
Nathan Patterson,396975,424,h,3.2,6.5,52,29.0,Pass,SecondHalf
Bilal El Khannouss,433572,495,a,81.6,100.0,52,37.0,Pass,SecondHalf
Noussair Mazraoui,349932,495,a,67.9,95.4,52,38.0,Pass,SecondHalf
Azzedine Ounahi,392361,495,a,66.3,77.6,52,44.0,Pass,SecondHalf
Noussair Mazraoui,349932,495,a,67.7,91.4,52,46.0,Pass,SecondHalf
Azzedine Ounahi,392361,495,a,66.4,83.0,52,48.0,Pass,SecondHalf
Noussair Mazraoui,349932,495,a,64.9,92.8,52,50.0,Pass,SecondHalf
Chadi Riad,454342,495,a,46.1,74.3,52,54.0,Pass,SecondHalf
Issa Diop,300359,495,a,44.0,39.1,52,57.0,Pass,SecondHalf
Brahim Díaz,317541,495,a,65.6,11.5,52,58.0,Pass,SecondHalf
Achraf Hakimi,320834,495,a,57.8,9.7,53,1.0,Pass,SecondHalf
Brahim Díaz,317541,495,a,66.2,21.6,53,3.0,Dispossessed,SecondHalf
Lewis Ferguson,396971,424,h,33.8,78.4,53,3.0,Tackle,SecondHalf
Andy Robertson,115726,424,h,38.1,85.7,53,5.0,Pass,SecondHalf
Lewis Ferguson,396971,424,h,29.8,76.6,53,7.0,Pass,SecondHalf
Jack Hendry,280210,424,h,21.1,88.0,53,11.0,Pass,SecondHalf
Angus Gunn,318896,424,h,11.8,43.0,53,16.0,Pass,SecondHalf
Jack Hendry,280210,424,h,31.2,59.0,53,22.0,Pass,SecondHalf
Grant Hanley,86593,424,h,34.7,21.3,53,26.0,Pass,SecondHalf
Lewis Ferguson,396971,424,h,34.0,29.4,53,28.0,Pass,SecondHalf
Scott McTominay,336915,424,h,44.6,37.9,53,29.0,Pass,SecondHalf
Lewis Ferguson,396971,424,h,32.9,33.4,53,31.0,Pass,SecondHalf
Jack Hendry,280210,424,h,59.9,72.3,53,36.0,Pass,SecondHalf
Andy Robertson,115726,424,h,68.3,97.4,53,39.0,Pass,SecondHalf
Ché Adams,256419,424,h,63.8,91.4,53,41.0,Pass,SecondHalf
Kieran Tierney,297403,424,h,65.9,86.8,53,44.0,Pass,SecondHalf
Jack Hendry,280210,424,h,39.6,83.8,53,48.0,Pass,SecondHalf
Grant Hanley,86593,424,h,38.8,38.6,53,51.0,Pass,SecondHalf
Scott McTominay,336915,424,h,59.4,21.9,53,54.0,Pass,SecondHalf
Nathan Patterson,396975,424,h,70.1,5.0,53,59.0,Pass,SecondHalf
Lewis Ferguson,396971,424,h,60.9,20.4,54,2.0,Pass,SecondHalf
John McGinn,318449,424,h,78.7,19.1,54,3.0,BallTouch,SecondHalf
Bilal El Khannouss,433572,495,a,23.8,93.7,54,4.0,Pass,SecondHalf
Azzedine Ounahi,392361,495,a,34.2,91.4,54,7.0,Foul,SecondHalf
Neil El Aynaoui,486734,495,a,33.1,89.0,54,26.0,Pass,SecondHalf
Yassine Bounou,136220,495,a,9.5,56.8,54,30.0,Pass,SecondHalf
Issa Diop,300359,495,a,22.9,26.6,54,34.0,Pass,SecondHalf
Yassine Bounou,136220,495,a,13.9,46.5,54,38.0,Pass,SecondHalf
Issa Diop,300359,495,a,25.6,19.0,54,41.0,Pass,SecondHalf
Achraf Hakimi,320834,495,a,36.5,19.2,54,44.0,BallTouch,SecondHalf
Lewis Ferguson,396971,424,h,92.5,86.2,54,52.0,BallTouch,SecondHalf
Yassine Bounou,136220,495,a,4.4,42.6,55,13.0,Pass,SecondHalf
Issa Diop,300359,495,a,8.7,32.2,55,16.0,Pass,SecondHalf
Achraf Hakimi,320834,495,a,22.2,11.4,55,19.0,Pass,SecondHalf
Ayyoub Bouaddi,504830,495,a,27.4,38.3,55,20.0,Pass,SecondHalf
Achraf Hakimi,320834,495,a,25.8,23.4,55,22.0,Pass,SecondHalf
Chadi Riad,454342,495,a,29.7,71.1,55,28.0,Pass,SecondHalf
Noussair Mazraoui,349932,495,a,36.4,93.7,55,31.0,Pass,SecondHalf
Chadi Riad,454342,495,a,22.5,70.1,55,35.0,Pass,SecondHalf
Issa Diop,300359,495,a,22.9,35.3,55,37.0,Pass,SecondHalf
Ayyoub Bouaddi,504830,495,a,34.2,38.1,55,44.0,Pass,SecondHalf
Chadi Riad,454342,495,a,29.8,62.2,55,47.0,Pass,SecondHalf
Noussair Mazraoui,349932,495,a,45.3,82.0,55,53.0,Pass,SecondHalf
Neil El Aynaoui,486734,495,a,52.1,70.8,55,54.0,Pass,SecondHalf
Chadi Riad,454342,495,a,36.0,77.9,55,56.0,Pass,SecondHalf
Azzedine Ounahi,392361,495,a,46.9,77.9,56,2.0,Pass,SecondHalf
Neil El Aynaoui,486734,495,a,61.9,89.9,56,4.0,Pass,SecondHalf
Chadi Riad,454342,495,a,41.5,75.6,56,6.0,Pass,SecondHalf
Noussair Mazraoui,349932,495,a,45.0,82.0,56,10.0,Pass,SecondHalf
Chadi Riad,454342,495,a,37.6,68.8,56,12.0,Pass,SecondHalf
Issa Diop,300359,495,a,45.6,24.2,56,20.0,Pass,SecondHalf
Ayyoub Bouaddi,504830,495,a,55.4,35.0,56,21.0,Pass,SecondHalf
Issa Diop,300359,495,a,35.2,24.2,56,23.0,Pass,SecondHalf
Achraf Hakimi,320834,495,a,43.1,5.3,56,24.0,Pass,SecondHalf
Issa Diop,300359,495,a,31.2,25.7,56,26.0,Pass,SecondHalf
Chadi Riad,454342,495,a,29.1,55.8,56,32.0,Pass,SecondHalf
Ayyoub Bouaddi,504830,495,a,37.6,38.4,56,35.0,Pass,SecondHalf
Brahim Díaz,317541,495,a,55.5,6.9,56,38.0,Pass,SecondHalf
Achraf Hakimi,320834,495,a,61.7,18.8,56,39.0,Pass,SecondHalf
Brahim Díaz,317541,495,a,57.7,11.4,56,42.0,Pass,SecondHalf
Neil El Aynaoui,486734,495,a,58.7,30.4,56,44.0,Pass,SecondHalf
Achraf Hakimi,320834,495,a,70.3,6.4,56,45.0,Pass,SecondHalf
Ayyoub Bouaddi,504830,495,a,74.4,15.8,56,48.0,Pass,SecondHalf
Kieran Tierney,297403,424,h,15.0,83.6,56,48.0,Interception,SecondHalf
Ryan Christie,128882,424,h,19.0,78.5,56,51.0,BallTouch,SecondHalf
Scott McTominay,336915,424,h,25.8,80.2,56,52.0,TakeOn,SecondHalf
Scott McTominay,336915,424,h,18.1,84.2,56,53.0,TakeOn,SecondHalf
Scott McTominay,336915,424,h,16.0,84.0,56,55.0,Pass,SecondHalf
Andy Robertson,115726,424,h,25.3,94.1,56,56.0,Pass,SecondHalf
Issa Diop,300359,495,a,54.8,17.5,56,58.0,Pass,SecondHalf
Azzedine Ounahi,392361,495,a,66.2,40.8,57,0.0,Pass,SecondHalf
Brahim Díaz,317541,495,a,94.0,32.7,57,4.0,SavedShot,SecondHalf
Jack Hendry,280210,424,h,5.3,64.8,57,4.0,Save,SecondHalf
Andy Robertson,115726,424,h,15.6,83.0,57,9.0,Pass,SecondHalf
Issa Diop,300359,495,a,45.9,19.0,57,11.0,Pass,SecondHalf
Ryan Christie,128882,424,h,44.1,73.3,57,13.0,Pass,SecondHalf
Chadi Riad,454342,495,a,37.5,32.7,57,15.0,Pass,SecondHalf
Ayyoub Bouaddi,504830,495,a,45.3,25.4,57,16.0,Pass,SecondHalf
Issa Diop,300359,495,a,28.1,25.2,57,18.0,Pass,SecondHalf
Ayyoub Bouaddi,504830,495,a,33.9,29.4,57,21.0,Pass,SecondHalf
Azzedine Ounahi,392361,495,a,35.5,13.8,57,23.0,Pass,SecondHalf
Achraf Hakimi,320834,495,a,60.9,3.9,57,28.0,Pass,SecondHalf
Azzedine Ounahi,392361,495,a,74.1,9.6,57,33.0,Pass,SecondHalf
Achraf Hakimi,320834,495,a,75.6,20.9,57,34.0,Pass,SecondHalf
Azzedine Ounahi,392361,495,a,70.3,11.5,57,35.0,Pass,SecondHalf
Bilal El Khannouss,433572,495,a,66.8,24.6,57,36.0,Pass,SecondHalf
Achraf Hakimi,320834,495,a,74.0,22.9,57,37.0,Pass,SecondHalf
Bilal El Khannouss,433572,495,a,67.1,20.9,57,38.0,Pass,SecondHalf
Azzedine Ounahi,392361,495,a,70.7,4.9,57,40.0,Pass,SecondHalf
Lewis Ferguson,396971,424,h,28.1,82.0,57,43.0,Interception,SecondHalf
Achraf Hakimi,320834,495,a,71.2,0.0,59,15.0,Pass,SecondHalf
Issa Diop,300359,495,a,34.0,8.7,59,21.0,Pass,SecondHalf
Yassine Bounou,136220,495,a,12.3,36.8,59,26.0,Pass,SecondHalf
Issa Diop,300359,495,a,20.7,27.1,59,35.0,Pass,SecondHalf
Yassine Bounou,136220,495,a,7.3,42.7,59,37.0,Pass,SecondHalf
Chadi Riad,454342,495,a,12.5,75.6,59,42.0,Pass,SecondHalf
Nathan Patterson,396975,424,h,38.7,20.1,59,46.0,Pass,SecondHalf
Lewis Ferguson,396971,424,h,44.8,37.4,59,47.0,Pass,SecondHalf
Chadi Riad,454342,495,a,29.4,76.6,59,50.0,BallTouch,SecondHalf
Neil El Aynaoui,486734,495,a,34.9,75.1,59,51.0,Pass,SecondHalf
Noussair Mazraoui,349932,495,a,28.5,84.8,59,53.0,Pass,SecondHalf
Bilal El Khannouss,433572,495,a,39.0,93.0,59,54.0,Pass,SecondHalf
Ryan Christie,128882,424,h,61.1,16.4,59,55.0,Interception,SecondHalf
Jack Hendry,280210,424,h,45.9,32.5,59,57.0,Pass,SecondHalf
Grant Hanley,86593,424,h,37.6,28.3,60,0.0,Pass,SecondHalf
Scott McTominay,336915,424,h,47.1,36.9,60,1.0,Pass,SecondHalf
Jack Hendry,280210,424,h,32.3,56.6,60,3.0,Pass,SecondHalf
Andy Robertson,115726,424,h,34.7,75.9,60,5.0,Pass,SecondHalf
Angus Gunn,318896,424,h,17.7,49.4,60,9.0,Pass,SecondHalf
Grant Hanley,86593,424,h,27.3,13.5,60,13.0,Pass,SecondHalf
Lewis Ferguson,396971,424,h,33.3,26.2,60,16.0,Pass,SecondHalf
Nathan Patterson,396975,424,h,39.9,4.0,60,19.0,Pass,SecondHalf
Grant Hanley,86593,424,h,26.1,14.3,60,22.0,Pass,SecondHalf
Lewis Ferguson,396971,424,h,28.7,30.0,60,24.0,Pass,SecondHalf
Jack Hendry,280210,424,h,26.4,68.1,60,28.0,Pass,SecondHalf
Andy Robertson,115726,424,h,31.6,87.9,60,29.0,Pass,SecondHalf
Scott McTominay,336915,424,h,30.6,54.9,60,33.0,Pass,SecondHalf
Noussair Mazraoui,349932,495,a,36.2,80.8,60,36.0,Pass,SecondHalf
Azzedine Ounahi,392361,495,a,42.7,83.2,60,38.0,Pass,SecondHalf
Bilal El Khannouss,433572,495,a,95.6,76.7,60,44.0,Pass,SecondHalf
Grant Hanley,86593,424,h,4.8,27.0,60,45.0,BallTouch,SecondHalf
Jack Hendry,280210,424,h,9.4,43.0,60,46.0,Clearance,SecondHalf
Grant Hanley,86593,424,h,5.2,29.1,60,47.0,Clearance,SecondHalf
Ryan Christie,128882,424,h,20.9,29.5,60,50.0,Pass,SecondHalf
Ben Gannon-Doak,430350,424,h,26.3,15.2,60,51.0,Pass,SecondHalf
Ayyoub Bouaddi,504830,495,a,63.4,69.1,60,52.0,Pass,SecondHalf
Neil El Aynaoui,486734,495,a,64.8,74.9,60,55.0,Pass,SecondHalf
Noussair Mazraoui,349932,495,a,67.4,88.6,60,56.0,Pass,SecondHalf
Bilal El Khannouss,433572,495,a,77.1,92.3,60,59.0,Pass,SecondHalf
Noussair Mazraoui,349932,495,a,85.2,87.4,61,1.0,Foul,SecondHalf
Achraf Hakimi,320834,495,a,81.8,88.1,61,38.0,Pass,SecondHalf
Ryan Christie,128882,424,h,11.9,36.7,61,42.0,Clearance,SecondHalf
Bilal El Khannouss,433572,495,a,73.0,46.0,61,43.0,Pass,SecondHalf
Issa Diop,300359,495,a,78.2,66.2,61,46.0,Pass,SecondHalf
Nathan Patterson,396975,424,h,12.1,33.7,61,47.0,Clearance,SecondHalf
Issa Diop,300359,495,a,71.2,62.4,61,49.0,BallTouch,SecondHalf
Neil El Aynaoui,486734,495,a,70.7,73.6,61,50.0,Pass,SecondHalf
Achraf Hakimi,320834,495,a,79.7,78.5,61,53.0,MissedShots,SecondHalf
Jack Hendry,280210,424,h,4.3,62.6,62,3.0,Pass,SecondHalf
Angus Gunn,318896,424,h,3.7,50.9,62,4.0,Pass,SecondHalf
Jack Hendry,280210,424,h,18.8,55.5,62,8.0,Pass,SecondHalf
Grant Hanley,86593,424,h,18.9,28.8,62,10.0,Pass,SecondHalf
Angus Gunn,318896,424,h,6.8,51.8,62,13.0,Pass,SecondHalf
Jack Hendry,280210,424,h,38.2,65.8,62,20.0,Pass,SecondHalf
Issa Diop,300359,495,a,48.4,38.5,62,21.0,Pass,SecondHalf
Lewis Ferguson,396971,424,h,36.3,58.4,62,23.0,Pass,SecondHalf
Achraf Hakimi,320834,495,a,20.8,14.7,62,26.0,Pass,SecondHalf
Yassine Bounou,136220,495,a,4.3,42.1,62,29.0,Pass,SecondHalf
Achraf Hakimi,320834,495,a,18.2,7.2,62,38.0,Pass,SecondHalf
Chadi Riad,454342,495,a,26.9,71.8,62,43.0,Pass,SecondHalf
Noussair Mazraoui,349932,495,a,26.0,94.2,62,45.0,Pass,SecondHalf
Chadi Riad,454342,495,a,22.5,72.9,62,48.0,Pass,SecondHalf
Noussair Mazraoui,349932,495,a,26.8,94.1,62,50.0,Pass,SecondHalf
Chadi Riad,454342,495,a,23.8,72.8,62,53.0,Pass,SecondHalf
Neil El Aynaoui,486734,495,a,26.1,51.7,62,56.0,Pass,SecondHalf
Azzedine Ounahi,392361,495,a,27.8,23.9,62,59.0,Pass,SecondHalf
Neil El Aynaoui,486734,495,a,27.1,39.9,63,1.0,Pass,SecondHalf
Ayyoub Bouaddi,504830,495,a,34.0,46.4,63,2.0,Pass,SecondHalf
Issa Diop,300359,495,a,16.4,34.0,63,4.0,Pass,SecondHalf
Yassine Bounou,136220,495,a,5.6,53.5,63,7.0,Pass,SecondHalf
Issa Diop,300359,495,a,11.1,19.8,63,10.0,Pass,SecondHalf
John McGinn,318449,424,h,81.6,84.8,63,12.0,BallTouch,SecondHalf
Andy Robertson,115726,424,h,75.5,88.0,63,13.0,Pass,SecondHalf
Scott McTominay,336915,424,h,77.5,75.2,63,15.0,Pass,SecondHalf
Ryan Christie,128882,424,h,81.6,50.5,63,17.0,MissedShots,SecondHalf
Yassine Bounou,136220,495,a,5.1,49.7,63,43.0,Pass,SecondHalf
Issa Diop,300359,495,a,8.5,29.9,63,45.0,Pass,SecondHalf
Achraf Hakimi,320834,495,a,15.3,5.6,63,50.0,Pass,SecondHalf
Issa Diop,300359,495,a,5.6,23.1,63,52.0,Pass,SecondHalf
Yassine Bounou,136220,495,a,3.8,42.1,63,54.0,Pass,SecondHalf
Issa Diop,300359,495,a,11.9,14.5,63,58.0,Pass,SecondHalf
Brahim Díaz,317541,495,a,36.1,11.5,64,1.0,BallTouch,SecondHalf
John McGinn,318449,424,h,69.8,88.1,64,6.0,Pass,SecondHalf
Yassine Bounou,136220,495,a,3.8,46.2,64,32.0,Pass,SecondHalf
Issa Diop,300359,495,a,3.0,23.9,64,33.0,BallTouch,SecondHalf
Achraf Hakimi,320834,495,a,13.4,8.2,64,34.0,Pass,SecondHalf
Azzedine Ounahi,392361,495,a,25.3,25.4,64,36.0,Pass,SecondHalf
Neil El Aynaoui,486734,495,a,27.5,6.6,64,37.0,Pass,SecondHalf
Achraf Hakimi,320834,495,a,26.1,16.5,64,40.0,TakeOn,SecondHalf
Achraf Hakimi,320834,495,a,28.1,14.0,64,40.0,Pass,SecondHalf
Azzedine Ounahi,392361,495,a,36.8,4.1,64,43.0,Pass,SecondHalf
Neil El Aynaoui,486734,495,a,38.9,28.4,64,50.0,Pass,SecondHalf
Azzedine Ounahi,392361,495,a,43.6,4.4,64,53.0,Pass,SecondHalf
Achraf Hakimi,320834,495,a,67.8,5.6,64,55.0,Foul,SecondHalf
Azzedine Ounahi,392361,495,a,61.3,8.0,65,23.0,Pass,SecondHalf
Achraf Hakimi,320834,495,a,63.9,6.2,65,24.0,Pass,SecondHalf
Azzedine Ounahi,392361,495,a,63.1,7.0,65,25.0,Pass,SecondHalf
Noussair Mazraoui,349932,495,a,62.5,77.4,65,27.0,Pass,SecondHalf
Bilal El Khannouss,433572,495,a,76.3,86.6,65,34.0,Pass,SecondHalf
Ayyoub Bouaddi,504830,495,a,67.4,83.3,65,35.0,Pass,SecondHalf
Bilal El Khannouss,433572,495,a,76.1,92.6,65,37.0,Pass,SecondHalf
Noussair Mazraoui,349932,495,a,80.3,95.7,65,39.0,Pass,SecondHalf
Ayyoub Bouaddi,504830,495,a,68.9,80.7,65,42.0,Pass,SecondHalf
Neil El Aynaoui,486734,495,a,67.1,39.1,65,45.0,Pass,SecondHalf
Brahim Díaz,317541,495,a,71.9,28.2,65,47.0,Pass,SecondHalf
Issa Diop,300359,495,a,56.7,35.5,65,49.0,Pass,SecondHalf
