playerName,playerId,teamId,h_a,x,y,minute,second,type,period
Lee Jae-Sung,142959,1159,a,44.3,93.5,45,56.0,Pass,FirstHalf
Jorge Sánchez,447643,972,h,44.8,0.0,46,10.0,Pass,FirstHalf
Raúl Jiménez,108186,972,h,67.7,11.3,46,13.0,Pass,FirstHalf
Lee Han-Beom,531031,1159,a,34.6,85.9,46,15.0,Interception,FirstHalf
Paik Seung-Ho,362786,1159,a,41.8,84.8,46,16.0,Pass,FirstHalf
Johan Vásquez,425115,972,h,19.4,46.8,46,25.0,Pass,FirstHalf
Edson Álvarez,322696,972,h,21.5,29.7,46,28.0,Pass,FirstHalf
Jorge Sánchez,447643,972,h,24.7,9.2,46,30.0,Pass,FirstHalf
Edson Álvarez,322696,972,h,20.7,36.0,46,32.0,Pass,FirstHalf
Luis Romo,447635,972,h,27.8,36.6,46,33.0,Pass,FirstHalf
Jorge Sánchez,447643,972,h,23.0,7.4,46,35.0,Pass,FirstHalf
Raúl Jiménez,108186,972,h,46.4,6.4,46,38.0,Pass,FirstHalf
Seol Young-Woo,477549,1159,a,45.3,86.3,46,40.0,Pass,FirstHalf
Kim Seung-Gyu,71968,1159,a,11.4,59.1,46,42.0,Pass,FirstHalf
Kim Min-Jae,370912,1159,a,34.1,54.5,46,47.0,Pass,FirstHalf
Lee Kang-In,367780,1159,a,38.8,57.5,46,51.0,Pass,FirstHalf
Lee Gi-Hyuk,447593,1159,a,34.2,89.3,46,53.0,Pass,FirstHalf
Seol Young-Woo,477549,1159,a,40.7,95.4,46,55.0,Pass,FirstHalf
Lee Kang-In,367780,1159,a,39.7,70.8,46,59.0,Foul,FirstHalf
Lee Gi-Hyuk,447593,1159,a,37.4,66.2,47,14.0,Pass,FirstHalf
Kim Seung-Gyu,71968,1159,a,20.1,51.5,47,16.0,Pass,FirstHalf
Kim Min-Jae,370912,1159,a,39.7,32.8,47,24.0,Pass,FirstHalf
Paik Seung-Ho,362786,1159,a,41.4,73.4,47,30.0,Pass,FirstHalf
Lee Kang-In,367780,1159,a,38.6,79.7,47,33.0,Pass,FirstHalf
Kim Min-Jae,370912,1159,a,32.2,44.5,47,36.0,Pass,FirstHalf
Paik Seung-Ho,362786,1159,a,41.2,37.3,47,38.0,Pass,FirstHalf
Lee Han-Beom,531031,1159,a,51.2,6.7,47,39.0,Pass,FirstHalf
Luis Romo,447635,972,h,55.5,70.8,47,42.0,TakeOn,FirstHalf
Paik Seung-Ho,362786,1159,a,44.5,29.2,47,42.0,Tackle,FirstHalf
Luis Romo,447635,972,h,57.5,75.6,47,43.0,BallTouch,FirstHalf
Paik Seung-Ho,362786,1159,a,41.0,31.0,47,45.0,Pass,FirstHalf
Kim Min-Jae,370912,1159,a,25.9,43.7,47,47.0,Pass,FirstHalf
Lee Gi-Hyuk,447593,1159,a,32.3,74.0,47,51.0,Pass,FirstHalf
Lee Kang-In,367780,1159,a,41.3,65.9,47,54.0,Pass,FirstHalf
Kim Moon-Hwan,414214,1159,a,71.4,14.6,47,58.0,BallTouch,FirstHalf
Jesús Gallardo,252248,972,h,29.3,100.0,48,8.0,Pass,FirstHalf
Johan Vásquez,425115,972,h,22.2,82.0,48,11.0,Pass,FirstHalf
Edson Álvarez,322696,972,h,26.7,41.8,48,21.0,Pass,FirstHalf
Luis Romo,447635,972,h,31.3,47.5,48,22.0,Pass,FirstHalf
Raúl Rangel,527319,972,h,8.5,50.6,48,27.0,Pass,FirstHalf
Kim Min-Jae,370912,1159,a,52.7,16.8,48,33.0,Pass,FirstHalf
Jesús Gallardo,252248,972,h,32.0,100.0,48,56.0,Pass,FirstHalf
Raúl Jiménez,108186,972,h,35.4,95.4,48,59.0,Pass,FirstHalf
Jesús Gallardo,252248,972,h,31.6,93.8,49,1.0,Pass,FirstHalf
Lee Han-Beom,531031,1159,a,65.4,8.8,49,1.0,BlockedPass,FirstHalf
Érik Lira,447638,972,h,30.4,81.8,49,3.0,Dispossessed,FirstHalf
Son Heung-Min,91909,1159,a,69.6,18.2,49,3.0,Tackle,FirstHalf
Érik Lira,447638,972,h,29.1,83.5,49,4.0,BallTouch,FirstHalf
Lee Kang-In,367780,1159,a,69.8,21.5,49,4.0,Pass,FirstHalf
Lee Han-Beom,531031,1159,a,64.8,10.4,49,7.0,Pass,FirstHalf
Hwang In-Beom,371030,1159,a,68.0,7.2,49,8.0,Dispossessed,FirstHalf
Jesús Gallardo,252248,972,h,32.0,92.8,49,8.0,Tackle,FirstHalf
Roberto Alvarado,447636,972,h,50.1,50.0,45,0.0,Pass,SecondHalf
Brian Gutiérrez,396565,972,h,52.9,45.5,45,3.0,Pass,SecondHalf
Érik Lira,447638,972,h,38.2,53.9,45,4.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,36.5,64.9,45,6.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,26.0,28.0,45,9.0,Pass,SecondHalf
Érik Lira,447638,972,h,43.5,72.3,45,11.0,Pass,SecondHalf
Brian Gutiérrez,396565,972,h,56.0,64.5,45,14.0,Pass,SecondHalf
Roberto Alvarado,447636,972,h,68.3,85.7,45,19.0,Pass,SecondHalf
Julián Quiñones,509557,972,h,74.1,94.4,45,22.0,Pass,SecondHalf
Roberto Alvarado,447636,972,h,75.4,89.6,45,24.0,Pass,SecondHalf
Julián Quiñones,509557,972,h,69.9,93.2,45,26.0,Pass,SecondHalf
Brian Gutiérrez,396565,972,h,71.5,71.2,45,30.0,Pass,SecondHalf
Luis Romo,447635,972,h,74.9,48.1,45,31.0,BallTouch,SecondHalf
Kim Min-Jae,370912,1159,a,59.3,89.9,45,39.0,Pass,SecondHalf
Seol Young-Woo,477549,1159,a,47.4,90.2,45,44.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,29.1,80.4,45,47.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,26.5,64.2,45,49.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,31.4,34.9,45,53.0,Pass,SecondHalf
Kim Seung-Gyu,71968,1159,a,11.2,58.1,45,56.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,25.0,76.8,45,59.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,41.9,97.7,46,7.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,32.6,73.2,46,9.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,30.8,26.6,46,12.0,Pass,SecondHalf
Lee Kang-In,367780,1159,a,35.1,31.1,46,13.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,35.6,36.2,46,14.0,Pass,SecondHalf
Johan Vásquez,425115,972,h,48.4,100.0,46,21.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,38.4,84.1,46,24.0,Pass,SecondHalf
Érik Lira,447638,972,h,43.7,73.4,46,27.0,Pass,SecondHalf
Johan Vásquez,425115,972,h,47.5,93.5,46,31.0,Pass,SecondHalf
Érik Lira,447638,972,h,41.9,69.9,46,35.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,36.5,44.2,46,38.0,Pass,SecondHalf
Luis Romo,447635,972,h,44.4,41.7,46,42.0,TakeOn,SecondHalf
Lee Jae-Sung,142959,1159,a,55.6,58.3,46,42.0,Tackle,SecondHalf
Luis Romo,447635,972,h,45.4,42.1,46,43.0,BallTouch,SecondHalf
Lee Jae-Sung,142959,1159,a,58.2,59.1,46,44.0,BallTouch,SecondHalf
Son Heung-Min,91909,1159,a,57.3,60.9,46,46.0,Pass,SecondHalf
Luis Romo,447635,972,h,42.7,38.6,46,46.0,BlockedPass,SecondHalf
Luis Romo,447635,972,h,45.0,49.7,46,48.0,Pass,SecondHalf
Érik Lira,447638,972,h,47.4,50.6,46,52.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,39.1,30.1,46,55.0,Pass,SecondHalf
Jorge Sánchez,447643,972,h,52.5,11.3,46,57.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,38.7,21.0,46,59.0,Pass,SecondHalf
Luis Romo,447635,972,h,47.7,23.1,47,1.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,37.5,20.1,47,3.0,Pass,SecondHalf
Brian Gutiérrez,396565,972,h,59.4,27.6,47,8.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,27.1,67.9,47,10.0,Pass,SecondHalf
Son Heung-Min,91909,1159,a,44.3,57.0,47,12.0,TakeOn,SecondHalf
Son Heung-Min,91909,1159,a,52.8,54.6,47,13.0,Pass,SecondHalf
Lee Kang-In,367780,1159,a,60.0,41.4,47,15.0,TakeOn,SecondHalf
Lee Kang-In,367780,1159,a,58.1,43.1,47,17.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,55.9,35.6,47,18.0,Pass,SecondHalf
Kim Moon-Hwan,414214,1159,a,61.0,10.1,47,23.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,56.7,16.1,47,24.0,Pass,SecondHalf
Lee Kang-In,367780,1159,a,58.0,28.1,47,27.0,Pass,SecondHalf
Raúl Rangel,527319,972,h,6.6,51.0,47,49.0,Pass,SecondHalf
Luis Romo,447635,972,h,14.3,61.5,47,52.0,Pass,SecondHalf
Johan Vásquez,425115,972,h,11.9,81.2,47,54.0,Pass,SecondHalf
Julián Quiñones,509557,972,h,24.7,83.6,47,56.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,24.4,89.1,48,0.0,TakeOn,SecondHalf
Jesús Gallardo,252248,972,h,29.4,90.3,48,2.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,44.6,23.5,48,4.0,Clearance,SecondHalf
Raúl Jiménez,108186,972,h,56.2,73.8,48,5.0,BallTouch,SecondHalf
Brian Gutiérrez,396565,972,h,59.4,62.6,48,6.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,93.3,68.3,48,10.0,MissedShots,SecondHalf
Kim Seung-Gyu,71968,1159,a,5.2,39.7,48,38.0,Pass,SecondHalf
Johan Vásquez,425115,972,h,34.4,71.7,48,42.0,Pass,SecondHalf
Paik Seung-Ho,362786,1159,a,47.4,38.3,48,44.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,43.9,83.5,48,45.0,Pass,SecondHalf
Érik Lira,447638,972,h,42.2,70.3,48,46.0,Pass,SecondHalf
Brian Gutiérrez,396565,972,h,63.7,42.2,48,51.0,Pass,SecondHalf
Julián Quiñones,509557,972,h,76.7,79.1,48,53.0,BallTouch,SecondHalf
Kim Moon-Hwan,414214,1159,a,24.2,0.0,49,23.0,Pass,SecondHalf
Lee Jae-Sung,142959,1159,a,35.9,17.5,49,24.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,62.1,88.9,49,25.0,Pass,SecondHalf
Paik Seung-Ho,362786,1159,a,29.2,18.4,49,29.0,Pass,SecondHalf
Érik Lira,447638,972,h,73.0,88.7,49,32.0,Pass,SecondHalf
Julián Quiñones,509557,972,h,82.6,93.3,49,36.0,Pass,SecondHalf
Raúl Jiménez,108186,972,h,90.5,53.0,49,39.0,SavedShot,SecondHalf
Lee Gi-Hyuk,447593,1159,a,8.4,46.9,49,39.0,Save,SecondHalf
Kim Seung-Gyu,71968,1159,a,9.3,49.3,49,40.0,Claim,SecondHalf
Luis Romo,447635,972,h,86.8,51.7,49,41.0,Goal,SecondHalf
Lee Kang-In,367780,1159,a,49.6,49.9,51,15.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,14.2,100.0,51,35.0,Pass,SecondHalf
Johan Vásquez,425115,972,h,9.9,92.4,51,36.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,77.0,13.1,51,37.0,BallTouch,SecondHalf
Jesús Gallardo,252248,972,h,27.4,100.0,51,55.0,Pass,SecondHalf
Raúl Jiménez,108186,972,h,39.3,94.8,51,57.0,Pass,SecondHalf
Paik Seung-Ho,362786,1159,a,45.0,35.3,51,59.0,BallTouch,SecondHalf
Seol Young-Woo,477549,1159,a,42.4,55.7,52,1.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,31.4,88.1,52,1.0,Pass,SecondHalf
Raúl Jiménez,108186,972,h,39.6,94.7,52,3.0,Pass,SecondHalf
,,1159,a,32.4,59.2,52,9.0,Foul,SecondHalf
Lee Gi-Hyuk,447593,1159,a,33.1,68.4,52,20.0,Pass,SecondHalf
Kim Seung-Gyu,71968,1159,a,19.4,46.7,52,26.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,36.2,46.0,52,39.0,Pass,SecondHalf
Lee Kang-In,367780,1159,a,47.1,29.5,52,47.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,44.1,6.7,52,49.0,Pass,SecondHalf
Kim Moon-Hwan,414214,1159,a,54.2,4.6,52,52.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,37.7,3.7,52,54.0,Pass,SecondHalf
Kim Seung-Gyu,71968,1159,a,14.8,31.3,52,58.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,28.9,79.1,53,3.0,Pass,SecondHalf
Raúl Rangel,527319,972,h,9.2,49.4,53,25.0,Pass,SecondHalf
Raúl Jiménez,108186,972,h,56.9,74.8,53,28.0,Pass,SecondHalf
Kim Moon-Hwan,414214,1159,a,29.9,0.0,53,45.0,Pass,SecondHalf
Paik Seung-Ho,362786,1159,a,29.0,8.8,53,46.0,Pass,SecondHalf
Kim Moon-Hwan,414214,1159,a,27.4,4.0,53,48.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,23.6,69.9,53,52.0,Pass,SecondHalf
Raúl Rangel,527319,972,h,9.6,61.7,53,54.0,Pass,SecondHalf
Johan Vásquez,425115,972,h,15.1,90.3,53,58.0,Pass,SecondHalf
Kim Moon-Hwan,414214,1159,a,51.0,0.0,54,18.0,Pass,SecondHalf
Paik Seung-Ho,362786,1159,a,49.3,13.0,54,21.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,36.4,41.5,54,24.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,47.2,66.2,54,27.0,Pass,SecondHalf
Seol Young-Woo,477549,1159,a,57.3,93.8,54,29.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,46.7,86.4,54,30.0,Pass,SecondHalf
Paik Seung-Ho,362786,1159,a,56.6,68.9,54,34.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,53.2,65.6,54,38.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,52.1,30.2,54,41.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,57.1,10.9,54,43.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,46.9,30.7,54,45.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,51.6,11.0,54,47.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,42.5,29.9,54,51.0,Pass,SecondHalf
Paik Seung-Ho,362786,1159,a,60.7,40.0,54,52.0,Pass,SecondHalf
Érik Lira,447638,972,h,40.1,68.7,54,52.0,Interception,SecondHalf
Lee Kang-In,367780,1159,a,61.5,33.3,54,54.0,TakeOn,SecondHalf
Lee Kang-In,367780,1159,a,61.8,31.9,54,55.0,TakeOn,SecondHalf
Luis Romo,447635,972,h,38.2,68.1,54,55.0,Tackle,SecondHalf
Luis Romo,447635,972,h,32.9,81.4,54,58.0,Pass,SecondHalf
Kim Moon-Hwan,414214,1159,a,73.8,23.1,55,0.0,Pass,SecondHalf
Son Heung-Min,91909,1159,a,87.0,44.5,55,2.0,TakeOn,SecondHalf
Son Heung-Min,91909,1159,a,84.6,47.7,55,4.0,Pass,SecondHalf
Brian Gutiérrez,396565,972,h,18.2,46.2,55,5.0,Interception,SecondHalf
Lee Jae-Sung,142959,1159,a,81.7,53.3,55,6.0,BallTouch,SecondHalf
Brian Gutiérrez,396565,972,h,18.7,45.8,55,6.0,Pass,SecondHalf
Roberto Alvarado,447636,972,h,10.8,46.9,55,7.0,Clearance,SecondHalf
Seol Young-Woo,477549,1159,a,59.0,100.0,55,30.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,52.5,88.8,55,31.0,Pass,SecondHalf
Seol Young-Woo,477549,1159,a,55.0,98.9,55,33.0,Pass,SecondHalf
Roberto Alvarado,447636,972,h,45.0,2.6,55,33.0,BlockedPass,SecondHalf
Brian Gutiérrez,396565,972,h,47.0,10.7,55,35.0,Pass,SecondHalf
Roberto Alvarado,447636,972,h,46.2,6.5,55,37.0,Pass,SecondHalf
Raúl Jiménez,108186,972,h,55.7,9.7,55,37.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,34.6,88.8,55,39.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,25.0,74.6,55,41.0,Pass,SecondHalf
Kim Seung-Gyu,71968,1159,a,9.5,46.7,55,45.0,Pass,SecondHalf
Johan Vásquez,425115,972,h,24.5,69.1,55,52.0,OffsidePass,SecondHalf
Lee Han-Beom,531031,1159,a,39.1,22.9,56,1.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,34.1,45.2,56,3.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,42.7,73.4,56,7.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,37.4,45.5,56,9.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,44.4,24.2,56,12.0,Pass,SecondHalf
Lee Kang-In,367780,1159,a,52.1,2.9,56,15.0,Pass,SecondHalf
Son Heung-Min,91909,1159,a,58.2,7.0,56,18.0,TakeOn,SecondHalf
Son Heung-Min,91909,1159,a,55.0,10.4,56,20.0,TakeOn,SecondHalf
Son Heung-Min,91909,1159,a,54.6,8.8,56,21.0,Foul,SecondHalf
Lee Han-Beom,531031,1159,a,51.0,8.0,56,53.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,56.4,17.6,56,54.0,Pass,SecondHalf
Lee Kang-In,367780,1159,a,63.4,11.1,56,58.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,59.1,19.0,57,0.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,39.5,42.8,57,5.0,Pass,SecondHalf
Brian Gutiérrez,396565,972,h,38.1,36.7,57,6.0,Pass,SecondHalf
Roberto Alvarado,447636,972,h,32.5,23.1,57,8.0,Pass,SecondHalf
Jorge Sánchez,447643,972,h,30.6,41.3,57,10.0,Pass,SecondHalf
Raúl Rangel,527319,972,h,8.5,49.0,57,16.0,Pass,SecondHalf
Roberto Alvarado,447636,972,h,13.3,15.8,57,20.0,Pass,SecondHalf
Raúl Rangel,527319,972,h,2.2,60.5,57,24.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,74.8,40.0,57,28.0,SavedShot,SecondHalf
Johan Vásquez,425115,972,h,14.2,56.0,57,28.0,Save,SecondHalf
Brian Gutiérrez,396565,972,h,28.8,35.2,57,33.0,Foul,SecondHalf
Raúl Rangel,527319,972,h,28.9,34.0,58,41.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,23.6,92.4,58,45.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,47.4,23.4,58,48.0,Clearance,SecondHalf
Kim Moon-Hwan,414214,1159,a,35.3,25.9,58,53.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,28.3,35.6,58,54.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,31.8,47.8,58,55.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,29.4,31.4,59,1.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,38.2,40.4,59,1.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,29.0,34.7,59,3.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,29.4,56.9,59,5.0,Pass,SecondHalf
Hwang Hee-Chan,262854,1159,a,42.4,60.0,59,8.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,35.4,59.6,59,14.0,Pass,SecondHalf
Paik Seung-Ho,362786,1159,a,45.9,73.5,59,17.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,57.9,94.8,59,19.0,Pass,SecondHalf
Paik Seung-Ho,362786,1159,a,55.0,82.1,59,23.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,46.4,48.5,59,27.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,55.5,74.9,59,28.0,Pass,SecondHalf
Paik Seung-Ho,362786,1159,a,57.8,91.7,59,32.0,Pass,SecondHalf
Hwang Hee-Chan,262854,1159,a,64.5,97.7,59,35.0,Pass,SecondHalf
Paik Seung-Ho,362786,1159,a,51.8,86.7,59,38.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,47.3,44.3,59,45.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,47.2,57.3,59,49.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,43.8,12.5,59,52.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,41.6,6.5,59,53.0,Pass,SecondHalf
Kim Seung-Gyu,71968,1159,a,8.5,44.2,59,57.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,22.1,33.4,59,59.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,23.6,6.1,60,2.0,Pass,SecondHalf
Lee Kang-In,367780,1159,a,35.1,5.2,60,4.0,Pass,SecondHalf
Hwang In-Beom,371030,1159,a,25.8,18.5,60,5.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,14.5,15.4,60,8.0,Pass,SecondHalf
Kim Seung-Gyu,71968,1159,a,5.3,26.6,60,10.0,Pass,SecondHalf
Johan Vásquez,425115,972,h,39.4,79.4,60,15.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,35.9,9.1,60,17.0,Pass,SecondHalf
Lee Kang-In,367780,1159,a,43.3,4.0,60,20.0,BallTouch,SecondHalf
Jesús Gallardo,252248,972,h,49.2,92.6,60,21.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,35.1,28.7,60,30.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,43.8,76.4,60,32.0,Pass,SecondHalf
Hwang Hee-Chan,262854,1159,a,81.5,89.1,60,39.0,OffsidePass,SecondHalf
Raúl Rangel,527319,972,h,24.8,17.3,61,19.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,31.2,24.0,61,24.0,Foul,SecondHalf
Kim Min-Jae,370912,1159,a,27.4,27.2,61,52.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,32.5,23.6,61,58.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,33.1,85.1,62,3.0,Pass,SecondHalf
Hwang Hee-Chan,262854,1159,a,37.1,88.4,62,6.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,44.6,42.7,62,16.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,42.0,69.9,62,18.0,Pass,SecondHalf
Hwang Hee-Chan,262854,1159,a,68.7,94.8,62,24.0,Pass,SecondHalf
Seol Young-Woo,477549,1159,a,74.6,98.4,62,25.0,Pass,SecondHalf
Paik Seung-Ho,362786,1159,a,55.6,84.2,62,27.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,46.6,65.9,62,29.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,47.1,42.4,62,32.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,46.1,60.6,62,35.0,Pass,SecondHalf
Hwang Hee-Chan,262854,1159,a,53.5,72.9,62,38.0,Pass,SecondHalf
Paik Seung-Ho,362786,1159,a,52.1,90.5,62,39.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,44.3,63.9,62,42.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,44.3,46.0,62,44.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,52.8,12.2,62,46.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,44.6,43.0,62,52.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,42.4,67.8,62,54.0,Pass,SecondHalf
Hwang Hee-Chan,262854,1159,a,43.6,55.4,62,59.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,36.3,43.4,63,0.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,43.6,67.1,63,3.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,67.1,7.7,63,6.0,BallTouch,SecondHalf
Jesús Gallardo,252248,972,h,26.7,100.0,63,25.0,Pass,SecondHalf
Raúl Jiménez,108186,972,h,30.5,81.4,63,28.0,Foul,SecondHalf
Johan Vásquez,425115,972,h,28.9,84.2,63,51.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,19.0,53.0,63,54.0,Pass,SecondHalf
Luis Romo,447635,972,h,28.4,61.5,63,56.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,9.3,43.9,63,59.0,Pass,SecondHalf
Jorge Sánchez,447643,972,h,14.2,10.0,64,3.0,Pass,SecondHalf
Brian Gutiérrez,396565,972,h,36.9,48.1,64,8.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,46.1,88.9,64,11.0,Pass,SecondHalf
Kim Moon-Hwan,414214,1159,a,35.8,5.5,64,13.0,Interception,SecondHalf
Jesús Gallardo,252248,972,h,65.0,100.0,64,28.0,Pass,SecondHalf
Érik Lira,447638,972,h,65.0,90.0,64,30.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,62.7,95.3,64,32.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,39.4,61.2,64,40.0,Pass,SecondHalf
Jorge Sánchez,447643,972,h,39.0,26.5,64,43.0,Pass,SecondHalf
Roberto Alvarado,447636,972,h,52.0,8.2,64,44.0,Pass,SecondHalf
Brian Gutiérrez,396565,972,h,63.1,12.1,64,46.0,BallTouch,SecondHalf
Lee Gi-Hyuk,447593,1159,a,40.9,91.7,64,49.0,BallTouch,SecondHalf
Jorge Sánchez,447643,972,h,46.6,0.0,64,59.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,29.2,27.1,65,5.0,Pass,SecondHalf
Raúl Rangel,527319,972,h,4.4,50.6,65,12.0,Pass,SecondHalf
Jorge Sánchez,447643,972,h,35.7,7.6,65,15.0,Pass,SecondHalf
Raúl Jiménez,108186,972,h,42.4,12.9,65,17.0,Pass,SecondHalf
Jorge Sánchez,447643,972,h,46.7,3.3,65,17.0,TakeOn,SecondHalf
Seol Young-Woo,477549,1159,a,53.2,100.0,65,34.0,Pass,SecondHalf
Jorge Sánchez,447643,972,h,39.0,18.5,65,37.0,Interception,SecondHalf
Érik Lira,447638,972,h,42.2,34.4,65,38.0,Pass,SecondHalf
Julián Quiñones,509557,972,h,45.6,44.8,65,39.0,Pass,SecondHalf
Érik Lira,447638,972,h,55.5,46.3,65,40.0,Pass,SecondHalf
Julián Quiñones,509557,972,h,72.6,63.0,65,44.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,25.7,38.3,65,44.0,BlockedPass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,18.6,48.7,65,46.0,Clearance,SecondHalf
Johan Vásquez,425115,972,h,44.7,80.6,65,51.0,Pass,SecondHalf
Érik Lira,447638,972,h,48.5,74.1,65,52.0,Pass,SecondHalf
Johan Vásquez,425115,972,h,42.1,83.2,65,54.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,30.5,48.1,65,59.0,Pass,SecondHalf
Jorge Sánchez,447643,972,h,30.2,6.8,66,4.0,Pass,SecondHalf
Raúl Rangel,527319,972,h,5.2,30.6,66,7.0,Pass,SecondHalf
Raúl Jiménez,108186,972,h,61.7,25.5,66,12.0,BallTouch,SecondHalf
Lee Han-Beom,531031,1159,a,31.6,60.6,66,15.0,Pass,SecondHalf
Hwang Hee-Chan,262854,1159,a,76.5,89.7,66,22.0,Pass,SecondHalf
